pig_id_unique,context,sample,institute,age_days,weight_start_kg,date,change_CORT,change_OXT,hr_min,weight_testsubjects,testpen_space_m2,play,escape,inactivity,ears_forward,ears_backward,CORT_change,OXT_change
4970,negative,post,WUR,59,19.19,10.11.2020,0.591797332,0.235774902,15.83333333,19.19,0.72,-0.343304873,-0.489990509,-0.502039678,0.856740792,-0.904638637,1.362663715,0.542891774
4970,positive,post,WUR,59,19.19,12.11.2020,0.109677346,0.17162014,12.08333333,87.88,11.25,0.349842308,-0.489990509,-0.502039678,0.538287061,0.481655724,0.252541422,0.395169977
104102,negative,post,WUR,52,19.89,06.10.2020,1.002584777,0.195968315,14.98333333,19.89,0.72,-0.343304873,-0.489990509,1.289719791,0.404755669,-0.211491456,2.308536761,0.451233721
104102,positive,post,WUR,52,19.89,08.10.2020,-0.097162192,0.027304401,11.56666667,55.26,11.25,1.26613304,-0.489990509,-0.502039678,0.538287061,0.193973652,-0.223724215,0.062870707
212956,negative,post,INRAE,30,8.89,07.12.2022,0.14173195,0.231317805,10.43333333,101.97,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.326349874,0.532628931
212956,positive,post,INRAE,20,6.644,07.12.2022,0.320730629,NA,10.48333333,375.52125,6.96,0.755307416,-0.489990509,-0.502039678,-1.541154481,0.193973652,0.738509566,NA
212957,negative,post,INRAE,30,6.97,07.12.2022,0.30129966,0.250362265,10.43333333,101.97,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.693768106,0.57648042
212957,positive,post,INRAE,20,5.299,07.12.2022,0.312801478,-0.065439347,10.48333333,375.52125,6.96,1.042989488,0.203156671,0.59657261,NA,NA,0.720252019,-0.150679665
212958,negative,post,INRAE,30,8.89,07.12.2022,0.297320978,-0.149321042,10.43333333,101.97,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.684606853,-0.343824405
212958,positive,post,INRAE,20,6.496,07.12.2022,0.222335378,NA,10.48333333,375.52125,6.96,-0.343304873,-0.489990509,-0.502039678,-0.442542192,0.481655724,0.511946127,NA
212960,negative,post,INRAE,30,9.24,07.12.2022,0.174404414,-0.291966487,10.43333333,101.97,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.401581005,-0.672277681
212960,positive,post,INRAE,20,6.825,07.12.2022,0.096910013,-0.174690937,10.48333333,375.52125,6.96,-0.343304873,-0.489990509,-0.502039678,-0.8480073,0.704799276,0.223143551,-0.402240747
213096,negative,post,INRAE,30,7.35,07.12.2022,0.336307861,0.06225909,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.774377469,0.143356853
213096,positive,post,INRAE,20,5.431,07.12.2022,0.050470489,0.162585487,10.48333333,357.558,6.96,0.349842308,0.203156671,-0.502039678,-0.8480073,-0.904638637,0.116212595,0.374366919
213097,negative,post,INRAE,30,8.07,07.12.2022,0.057882429,0.094368286,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.133279217,0.217291008
213097,positive,post,INRAE,20,3.758,07.12.2022,-0.169590981,-0.174176988,10.48333333,357.558,6.96,-0.343304873,0.203156671,-0.502039678,-0.442542192,-0.211491456,-0.390497665,-0.401057337
213098,negative,post,INRAE,30,8.93,07.12.2022,0.080121697,0.403677496,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.184487025,0.929501784
213098,positive,post,INRAE,20,6.16,07.12.2022,-0.13370679,0.171687813,10.48333333,357.558,6.96,0.349842308,0.203156671,-0.502039678,-1.541154481,-0.904638637,-0.307871261,0.3953258
213099,negative,post,INRAE,30,7.88,07.12.2022,-0.045402177,-0.060669714,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,-0.104542377,-0.139697178
213099,positive,post,INRAE,20,5.763,07.12.2022,0.131925564,0.120550003,10.48333333,357.558,6.96,-0.343304873,0.203156671,0.884254683,NA,NA,0.303769838,0.277576641
213213,negative,post,INRAE,30,6.39,07.12.2022,0.102507983,-0.081174031,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.236033353,-0.186910115
213213,positive,post,INRAE,20,4.001,07.12.2022,0.113867841,NA,10.48333333,368.47,6.96,1.042989488,-0.489990509,0.59657261,-1.541154481,1.174802905,0.262190394,NA
213215,negative,post,INRAE,30,6.65,07.12.2022,-0.111747478,0.247142399,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,-0.257308078,0.569066403
213215,positive,post,INRAE,20,4.253,07.12.2022,0.248141104,-0.132517119,10.48333333,368.47,6.96,-0.343304873,-0.489990509,-0.502039678,-1.541154481,-0.211491456,0.571366008,-0.305131942
213216,negative,post,INRAE,30,6.83,07.12.2022,0.375360823,NA,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.864300236,NA
213216,positive,post,INRAE,20,5.041,07.12.2022,-0.214828862,-0.075140413,10.48333333,368.47,6.96,0.755307416,1.119447403,-0.502039678,-0.8480073,0.887120833,-0.494661735,-0.173017196
213217,negative,post,INRAE,30,7.37,07.12.2022,0.104471558,NA,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.240554652,NA
213217,positive,post,INRAE,20,5.173,07.12.2022,-0.087975969,NA,10.48333333,368.47,6.96,1.042989488,0.896303852,0.191107502,-1.541154481,-0.211491456,-0.202572155,NA
213241,negative,post,INRAE,30,7.1,07.12.2022,0.217812526,0.128923008,10.43333333,96.8,8.88,-0.343304873,0.203156671,-0.502039678,NA,NA,0.501531877,0.296856196
213241,positive,post,INRAE,20,4.423,07.12.2022,-0.074344425,NA,10.48333333,352.61075,6.96,0.349842308,-0.489990509,0.884254683,-1.541154481,0.704799276,-0.171184365,NA
213244,negative,post,INRAE,30,9.49,07.12.2022,-0.12410993,0.117922638,10.43333333,96.8,8.88,-0.343304873,-0.489990509,-0.502039678,NA,NA,-0.285773675,0.271526909
213244,positive,post,INRAE,20,7.006,07.12.2022,-0.479157457,NA,10.48333333,352.61075,6.96,1.26613304,0.203156671,-0.502039678,-0.154860119,0.193973652,-1.103300818,NA
213246,negative,post,INRAE,30,9.84,07.12.2022,0.132687149,0.125807669,10.43333333,96.8,8.88,-0.343304873,-0.489990509,-0.502039678,-1.541154481,-0.211491456,0.305523451,0.289682862
213246,positive,post,INRAE,20,7.327,07.12.2022,0.08993823,NA,10.48333333,352.61075,6.96,0.755307416,-0.489990509,-0.502039678,-1.541154481,-0.211491456,0.207090429,NA
213249,negative,post,INRAE,30,10.9,07.12.2022,-0.08026612,0.069502393,10.43333333,96.8,8.88,-0.343304873,-0.489990509,-0.502039678,NA,NA,-0.184819571,0.160035173
213249,positive,post,INRAE,20,7.757,07.12.2022,-0.332628225,NA,10.48333333,352.61075,6.96,0.349842308,-0.489990509,0.191107502,-0.8480073,-0.904638637,-0.765904794,NA
213319,negative,post,INRAE,30,9.459,08.12.2022,0.280379799,0.200833238,10.66666667,105.862,8.88,-0.343304873,1.119447403,0.59657261,-0.8480073,0.481655724,0.645598345,0.462435619
213319,positive,post,INRAE,20,6.253,08.02.2022,-0.472406887,NA,10.3,353.524,6.96,1.042989488,-0.489990509,-0.502039678,-0.154860119,-0.904638637,-1.087757056,NA
213321,negative,post,INRAE,30,9.426,08.12.2022,0.03365092,-0.02307423,10.66666667,105.862,8.88,-0.343304873,1.30176896,0.191107502,-0.8480073,0.704799276,0.077484107,-0.053130377
213321,positive,post,INRAE,20,6.683,08.02.2022,NA,NA,10.3,353.524,6.96,-0.343304873,-0.489990509,-0.502039678,0.068283432,-0.904638637,NA,NA
213325,negative,post,INRAE,30,9.418,08.12.2022,0.139586098,-0.424037374,10.66666667,105.862,8.88,-0.343304873,1.119447403,0.59657261,-0.8480073,0.193973652,0.321408867,-0.976382136
213325,positive,post,INRAE,20,6.512,08.02.2022,-0.413246878,-0.100082439,10.3,353.524,6.96,-0.343304873,-0.489990509,0.191107502,-0.442542192,0.193973652,-0.951536102,-0.230448332
213326,negative,post,INRAE,30,10.806,08.12.2022,-0.118571906,0.054643381,10.66666667,105.862,8.88,-0.343304873,1.119447403,0.191107502,-0.8480073,0.887120833,-0.273021902,0.125821034
213326,positive,post,INRAE,20,7.66,08.02.2022,-0.496747202,NA,10.3,353.524,6.96,-0.343304873,-0.489990509,0.191107502,-0.442542192,-0.904638637,-1.143802702,NA
213420,negative,post,INRAE,30,8.867,08.12.2022,0.229609386,-0.002488873,10.66666667,105.862,8.88,-0.343304873,0.896303852,0.884254683,-0.8480073,1.292585941,0.528695148,-0.005730841
213420,positive,post,INRAE,20,6.46,08.02.2022,0.009433128,NA,10.3,366.45,6.96,0.349842308,-0.489990509,0.59657261,-1.541154481,0.193973652,0.021720581,NA
213422,negative,post,INRAE,30,8.825,08.12.2022,0.201491301,0.034349475,10.66666667,105.862,8.88,-0.343304873,1.30176896,1.443870471,-1.541154481,1.041271512,0.463950865,0.079092589
213422,positive,post,INRAE,20,6.209,08.02.2022,-0.05800505,0.045671689,10.3,366.45,6.96,0.755307416,-0.489990509,-0.502039678,-1.541154481,0.193973652,-0.133561563,0.10516295
213423,negative,post,INRAE,30,11.16,08.12.2022,0.086880875,0.075359901,10.66666667,105.862,8.88,0.349842308,0.896303852,0.884254683,-0.154860119,0.481655724,0.200050607,0.173522584
213423,positive,post,INRAE,20,8.168,08.02.2022,0.066337228,NA,10.3,366.45,6.96,0.349842308,0.203156671,-0.502039678,-0.442542192,-0.211491456,0.152747113,NA
213425,negative,post,INRAE,30,11.426,08.12.2022,0.191687073,-0.203243783,10.66666667,105.862,8.88,-0.343304873,1.119447403,0.884254683,-0.8480073,0.704799276,0.441375797,-0.467986105
213425,positive,post,INRAE,20,8.913,08.02.2022,0.162613474,0.132709516,10.3,366.45,6.96,0.349842308,0.203156671,0.191107502,-0.8480073,-0.211491456,0.37443136,0.305574953
213520,negative,post,INRAE,30,6.01,08.12.2022,0.268153615,NA,10.66666667,89.13928571,8.88,-0.343304873,1.119447403,1.107398234,-1.541154481,-0.211491456,0.617446517,NA
213520,positive,post,INRAE,20,4.062,08.02.2022,-0.242661366,-0.042658751,10.3,351.04,6.96,0.755307416,-0.489990509,0.59657261,-0.8480073,0.193973652,-0.558748444,-0.098225404
213522,negative,post,INRAE,30,11.129,08.12.2022,-0.041576381,0.358159683,10.66666667,89.13928571,8.88,-0.343304873,1.119447403,1.107398234,-1.541154481,0.887120833,-0.095733155,0.824693148
213522,positive,post,INRAE,20,8.113,08.02.2022,0.07586204,NA,10.3,351.04,6.96,1.042989488,-0.489990509,-0.502039678,-0.442542192,0.193973652,0.174678802,NA
213523,negative,post,INRAE,30,4.792,08.12.2022,0.114617385,-0.065855461,10.66666667,89.13928571,8.88,0.349842308,1.30176896,0.59657261,-1.541154481,-0.904638637,0.263916282,-0.151637804
213523,positive,post,INRAE,20,3.005,08.02.2022,-0.061888176,-0.018378313,10.3,351.04,6.96,0.349842308,-0.489990509,0.191107502,-1.541154481,0.481655724,-0.142502792,-0.04231763
213530,negative,post,INRAE,30,11.022,08.12.2022,0.221920886,NA,10.66666667,89.13928571,8.88,-0.343304873,0.896303852,1.107398234,-1.541154481,0.887120833,0.510991723,NA
213530,positive,post,INRAE,20,8.234,08.02.2022,0.197113772,-0.070112421,10.3,354.878,6.96,-0.343304873,-0.489990509,0.191107502,-1.541154481,0.193973652,0.453871233,-0.161439815
213531,negative,post,INRAE,30,7.501,08.12.2022,0.106162004,0.103362978,10.66666667,89.13928571,8.88,0.349842308,0.896303852,0.191107502,-1.541154481,0.481655724,0.244447049,0.238002053
213531,positive,post,INRAE,20,5.337,08.02.2022,-0.226488868,0.213942859,10.3,354.878,6.96,-0.343304873,-0.489990509,-0.502039678,-1.541154481,-0.211491456,-0.521509892,0.492621639
213532,negative,post,INRAE,30,9.769,08.12.2022,0.121441044,-0.016300052,10.66666667,89.13928571,8.88,-0.343304873,0.608621779,1.289719791,-0.442542192,0.887120833,0.279628337,-0.037532257
213532,positive,post,INRAE,20,7.206,08.02.2022,-0.285589656,-0.148854474,10.3,354.878,6.96,-0.343304873,-0.489990509,-0.502039678,NA,NA,-0.657594485,-0.342750093
213535,negative,post,INRAE,30,6.502,08.12.2022,0.428158315,NA,10.66666667,89.13928571,8.88,-0.343304873,1.119447403,-0.502039678,-0.8480073,-0.904638637,0.985870954,NA
213535,positive,post,INRAE,20,4.649,08.02.2022,-0.064578984,NA,10.3,354.878,6.96,-0.343304873,-0.489990509,NA,NA,NA,-0.148698607,NA
213561,negative,post,INRAE,30,7.049,08.12.2022,NA,NA,10.66666667,105.862,8.88,-0.343304873,0.608621779,0.884254683,-1.541154481,0.887120833,NA,NA
213561,positive,post,INRAE,20,4.846,08.02.2022,NA,NA,10.3,329.10075,6.96,-0.343304873,-0.489990509,0.59657261,-1.541154481,0.704799276,NA,NA
213562,negative,post,INRAE,30,7.655,08.12.2022,0.18738087,NA,10.66666667,105.862,8.88,-0.343304873,0.896303852,0.191107502,-0.8480073,0.704799276,0.431460397,NA
213562,positive,post,INRAE,20,5.661,08.02.2022,0.125902869,NA,10.3,329.10075,6.96,-0.343304873,-0.489990509,-0.502039678,-0.8480073,-0.211491456,0.28990207,NA
213565,negative,post,INRAE,30,6.115,08.12.2022,0.106004254,NA,10.66666667,105.862,8.88,0.349842308,1.119447403,1.289719791,-0.8480073,0.704799276,0.244083814,NA
213565,positive,post,INRAE,20,4.48,08.02.2022,NA,NA,10.3,329.10075,6.96,0.349842308,-0.489990509,-0.502039678,-0.442542192,-0.211491456,NA,NA
213567,negative,post,INRAE,30,5.656,08.12.2022,NA,0.375416601,10.66666667,105.862,8.88,-0.343304873,0.896303852,0.59657261,-0.8480073,0.481655724,NA,0.864428669
213567,positive,post,INRAE,20,3.844,08.02.2022,0.211439352,NA,10.3,329.10075,6.96,-0.343304873,-0.489990509,-0.502039678,0.250604989,0.193973652,0.4868571,NA
223002,negative,post,WUR,51,15.52,05.10.2020,0.820061996,0.219434391,8.083333333,15.52,0.72,-0.343304873,0.896303852,0.59657261,0.761430612,-0.211491456,1.888262527,0.505266359
223002,positive,post,WUR,51,15.52,08.10.2020,NA,0.014952629,9.433333333,62.67,11.25,1.042989488,-0.489990509,-0.502039678,0.068283432,0.481655724,NA,0.034429702
274306,negative,post,WUR,46,15.1,15.12.2020,0.357377217,0.003689565,15.38333333,15.1,0.72,-0.343304873,0.896303852,-0.502039678,0.538287061,0.193973652,0.822891451,0.008495538
274306,positive,post,WUR,46,15.1,17.12.2020,0.209574774,-0.396900158,12,44.86,11.25,1.736136669,-0.489990509,-0.502039678,0.761430612,-0.904638637,0.48256375,-0.913896387
366706,negative,post,WUR,46,12.19,15.12.2020,0.31417491,-0.210300381,11,12.19,0.72,-0.343304873,0.203156671,-0.502039678,0.068283432,0.481655724,0.723414465,-0.484234523
366706,positive,post,WUR,46,12.19,17.12.2020,0.015954612,-0.082723778,11.18333333,49.3,11.25,-0.343304873,-0.489990509,-0.502039678,0.250604989,0.887120833,0.036736852,-0.190478538
101blue,negative,post,IRTA,65,30.8,10.12.2021,-0.336951871,NA,10.58333333,144,2,-0.343304873,0.896303852,-0.502039678,0.404755669,0.193973652,-0.775860355,NA
101blue,positive,post,IRTA,71,30.8,16.12.2021,-0.463886633,-0.031834083,10.93333333,144,2,-0.343304873,-0.489990509,-0.502039678,-0.8480073,0.193973652,-1.068138446,-0.073300684
103blue,negative,post,IRTA,71,25,16.12.2021,0.110704297,0.192491282,10.68333333,126.65,2,-0.343304873,2.943996695,-0.502039678,-1.541154481,1.580268013,0.254906065,0.443227556
103blue,positive,post,IRTA,65,25,10.12.2021,-0.09955972,-0.231502817,10.31666667,126.65,2,-0.343304873,-0.489990509,-0.502039678,-0.442542192,-0.211491456,-0.229244726,-0.533054936
104blue,negative,post,IRTA,71,24.15,16.12.2021,0.093327418,0.099538491,11.46666667,134.75,2,-0.343304873,2.343222835,0.191107502,-0.154860119,0.887120833,0.214894322,0.229195846
104blue,positive,post,IRTA,65,24.15,10.12.2021,-0.131166787,0.220851836,11.26666667,134.75,2,-0.343304873,-0.489990509,0.191107502,0.250604989,-0.211491456,-0.302022689,0.508530146
108blue,negative,post,IRTA,71,29.15,16.12.2021,-0.107836049,-0.389910405,11.81666667,143.2,2,-0.343304873,2.074958848,-0.502039678,-0.8480073,1.397946456,-0.248301679,-0.897801887
108blue,positive,post,IRTA,65,29.15,10.12.2021,0.067080805,NA,10.76666667,143.2,2,-0.343304873,-0.489990509,-0.502039678,-0.154860119,0.887120833,0.154459263,NA
109blue,negative,post,IRTA,65,32.2,10.12.2021,-0.155950669,-0.158461917,10.98333333,144.15,2,-0.343304873,-0.489990509,-0.502039678,0.943752169,-0.904638637,-0.359089686,-0.364872048
109blue,positive,post,IRTA,71,32.2,16.12.2021,-0.119356046,-0.076761612,11.31666667,144.15,2,-0.343304873,-0.489990509,-0.502039678,0.250604989,-0.211491456,-0.274827453,-0.176750144
10yellow,negative,post,IRTA,65,24.1,10.12.2021,-0.011071303,0.08854522,11.95,130.5,2,-0.343304873,-0.489990509,-0.502039678,0.943752169,-0.904638637,-0.025492618,0.203882904
10yellow,positive,post,IRTA,71,24.1,16.12.2021,0.067214361,0.091024627,12.1,130.5,2,-0.343304873,0.203156671,-0.502039678,0.761430612,-0.904638637,0.154766785,0.20959195
110blue,negative,post,IRTA,65,30.35,10.12.2021,-0.053500918,0.005145641,11.93333333,130.5,2,-0.343304873,1.707234068,-0.502039678,-0.442542192,0.887120833,-0.123190418,0.011848275
110blue,positive,post,IRTA,71,30.35,16.12.2021,-0.21424086,0.113878557,12.08333333,130.5,2,-0.343304873,-0.489990509,-0.502039678,-0.154860119,-0.211491456,-0.49330781,0.262215067
1yellow,negative,post,IRTA,65,31.3,10.12.2021,-0.079329026,-0.195267787,10.65,144,2,-0.343304873,1.30176896,-0.502039678,0.761430612,-0.211491456,-0.182661833,-0.449620696
1yellow,positive,post,IRTA,71,31.3,16.12.2021,0.080095817,0.568805757,10.96666667,144,2,0.349842308,-0.489990509,-0.502039678,0.656070097,-0.904638637,0.184427435,1.309723657
208green,negative,post,IRTA,71,23.5,16.12.2021,0.196739921,0.042059998,11.86666667,143.2,2,-0.343304873,1.589451032,-0.502039678,-1.541154481,1.493256636,0.45301041,0.096846725
208green,positive,post,IRTA,65,23.5,10.12.2021,-0.155140465,0,10.68333333,143.2,2,-0.343304873,-0.489990509,-0.502039678,0.656070097,-0.211491456,-0.357224123,0
2yellow,negative,post,IRTA,65,24.8,10.12.2021,-0.088442228,-0.248822524,11.46666667,126.1,2,-0.343304873,0.608621779,-0.502039678,-1.541154481,1.493256636,-0.203645756,-0.572935035
2yellow,positive,post,IRTA,71,24.8,16.12.2021,0.051575153,0.154928353,11.7,126.1,2,-0.343304873,-0.489990509,-0.502039678,-1.541154481,1.493256636,0.118756179,0.356735716
302red,negative,post,IRTA,65,23.25,10.12.2021,-0.117872094,-0.279182282,11.46666667,126.1,2,-0.343304873,-0.489990509,-0.502039678,0.761430612,-0.904638637,-0.271410527,-0.64284096
302red,positive,post,IRTA,71,23.25,16.12.2021,0.08964668,0.052066305,11.7,126.1,2,0.349842308,-0.489990509,-0.502039678,0.068283432,0.193973652,0.206419108,0.119887099
303red,negative,post,IRTA,71,24.65,16.12.2021,0.2242372,-0.044027867,10.73333333,126.65,2,-0.343304873,1.812594584,-0.502039678,-1.541154481,1.493256636,0.516325234,-0.101377911
303red,positive,post,IRTA,65,24.65,10.12.2021,-0.236058851,-0.076196199,10.33333333,126.65,2,-0.343304873,-0.489990509,-0.502039678,-0.154860119,0.481655724,-0.543545591,-0.175448231
304red,negative,post,IRTA,71,27.6,16.12.2021,0.090102789,-0.155417121,11.48333333,134.75,2,-0.343304873,2.400381248,-0.502039678,-1.541154481,1.580268013,0.207469338,-0.357861145
304red,positive,post,IRTA,65,27.6,10.12.2021,0.071423645,0.010663198,11.23333333,134.75,2,-0.343304873,-0.489990509,0.191107502,-0.8480073,0.704799276,0.164459021,0.024552921
305red,negative,post,IRTA,71,23.8,16.12.2021,0.45590437,-0.051217981,11.83333333,143.2,2,-0.343304873,1.45591964,-0.502039678,-1.541154481,1.397946456,1.049758606,-0.117933759
305red,positive,post,IRTA,65,23.8,10.12.2021,0.188481286,-0.041989604,10.66666667,143.2,2,-0.343304873,-0.489990509,-0.502039678,-0.442542192,0.887120833,0.4339942,-0.096684636
307red,negative,post,IRTA,71,29.28,16.12.2021,0.057734892,-0.17210402,11.06666667,136.93,2,-0.343304873,1.707234068,-0.502039678,-1.541154481,1.041271512,0.132939502,-0.39628415
307red,positive,post,IRTA,65,29.28,10.12.2021,-0.100554335,0.373455159,10.73333333,136.93,2,-0.343304873,-0.489990509,0.191107502,0.404755669,-0.904638637,-0.231534912,0.859912281
309red,negative,post,IRTA,65,24.6,10.12.2021,0.107336789,0.027262468,11.03333333,144.15,2,-0.343304873,0.203156671,-0.502039678,0.538287061,-0.904638637,0.247152092,0.062774152
309red,positive,post,IRTA,71,24.6,16.12.2021,-0.203316868,-0.417709091,11.31666667,144.15,2,-0.343304873,0.203156671,-0.502039678,-0.442542192,-0.211491456,-0.468154391,-0.961810727
310red,negative,post,IRTA,65,26.4,10.12.2021,0.227052927,0.003475582,11.93333333,130.5,2,-0.343304873,1.119447403,-0.502039678,-0.8480073,1.493256636,0.522808685,0.008002824
310red,positive,post,IRTA,71,26.4,16.12.2021,0.228232171,0.155195701,12.08333333,130.5,2,-0.343304873,0.896303852,0.191107502,-0.8480073,1.174802905,0.525523996,0.357351308
402orange,negative,post,IRTA,65,31.4,10.12.2021,-0.239622498,0.458589554,11.51666667,126.1,2,-0.343304873,-0.489990509,-0.502039678,0.656070097,0.481655724,-0.551751193,1.05594147
402orange,positive,post,IRTA,71,31.4,16.12.2021,0.167756892,-0.351891367,11.76666667,126.1,2,0.349842308,-0.489990509,-0.502039678,-0.154860119,0.193973652,0.386274519,-0.810259815
403orange,negative,post,IRTA,71,27.5,16.12.2021,-0.02833857,0.033344512,10.66666667,126.65,2,-0.343304873,2.645503706,-0.502039678,0.538287061,0.481655724,-0.06525197,0.076778576
403orange,positive,post,IRTA,65,27.5,10.12.2021,-0.120476386,-0.033865144,10.36666667,126.65,2,-0.343304873,-0.489990509,-0.502039678,0.656070097,-0.904638637,-0.27740713,-0.077977376
407orange,negative,post,IRTA,71,26.2,16.12.2021,-0.107315894,-0.386522235,11.03333333,136.93,2,-0.343304873,1.907904763,-0.502039678,-1.541154481,1.493256636,-0.247103977,-0.890000337
407orange,positive,post,IRTA,65,26.2,10.12.2021,0.041328326,0.312791698,10.73333333,136.93,2,-0.343304873,-0.489990509,-0.502039678,0.068283432,0.704799276,0.095161988,0.7202295
409orange,negative,post,IRTA,65,30.2,10.12.2021,0.247566136,0.012859167,10.98333333,144.15,2,-0.343304873,-0.489990509,-0.502039678,0.404755669,0.704799276,0.570042093,0.029609326
409orange,positive,post,IRTA,71,30.2,16.12.2021,-0.18807791,-0.442349954,11.4,144.15,2,0.349842308,-0.489990509,-0.502039678,0.068283432,0.193973652,-0.433065391,-1.018548409
4yellow,negative,post,IRTA,71,23.95,16.12.2021,0.056105571,-0.468694544,11.53333333,134.75,2,-0.343304873,1.907904763,-0.502039678,-0.8480073,1.493256636,0.129187852,-1.079209071
4yellow,positive,post,IRTA,65,23.95,10.12.2021,-0.051572823,0.061918163,11.23333333,134.75,2,-0.343304873,-0.489990509,-0.502039678,0.250604989,0.481655724,-0.118750813,0.142571839
7yellow,negative,post,IRTA,71,24.95,16.12.2021,0.0447192,-0.19086326,11.08333333,136.93,2,-0.343304873,2.282598213,-0.502039678,-0.8480073,1.174802905,0.102969763,-0.439478897
7yellow,positive,post,IRTA,65,24.95,10.12.2021,-0.11588506,-0.135451747,10.76666667,136.93,2,-0.343304873,-0.489990509,-0.502039678,-0.154860119,0.887120833,-0.266835211,-0.311889174
