institute,pig_group_unique,pig_id_unique,unique_paired,date,time,location,pen_space_m2,sample,context,context2,type,violation_expectations,age_days,weight_start_kg,group_weight_kg,oxyt_pgmL,cort_ngmL,eye_IRT_max,posture_at_sampling,tail_IRT_max,tail_IRT_min,tail_IRT_average,ear_IRT_max,ear_IRT_min,ear_IRT_average,snout_IRT_max,snout_IRT_min,snout_IRT_average
WUR,testpen_216,2555,6b,08.10.2020,11:09,test pen,11.25,pre,positive,NA,NA,no,52,18.82,55.26,133.868,1.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_216,2555,6b,08.10.2020,11:36,test pen,11.25,post,positive,NA,NA,no,52,18.82,55.26,120.718,1.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_216,104102,49b,06.10.2020,14:37,test pen,0.72,pre,negative,NA,NA,no,52,19.89,19.89,108.081,1.685485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_216,104102,49b,06.10.2020,14:59,test pen,0.72,post,negative,NA,NA,no,52,19.89,19.89,169.714,26.01515774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_216,104102,50b,08.10.2020,11:08,test pen,11.25,pre,positive,NA,NA,no,52,19.89,55.26,120.205,2.876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_216,104102,50b,08.10.2020,11:34,test pen,11.25,post,positive,NA,NA,no,52,19.89,55.26,128.005,2.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,1661,67,09.11.2020,06:55,test pen,0.72,pre,negative,NA,NA,no,59,18.68,18.68,256.088,0.999866542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,1661,67,09.11.2020,07:18,test pen,0.72,post,negative,NA,NA,no,59,18.68,18.68,200.119,1.588931939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,1661,68,12.11.2020,08:42,test pen,11.25,pre,positive,NA,NA,no,59,18.68,80.82,71.634,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,1661,68,12.11.2020,09:12,test pen,11.25,post,positive,NA,NA,no,59,18.68,80.82,124.839,0.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,3346,21b,09.11.2020,07:08,test pen,0.72,pre,negative,NA,NA,no,60,15.08,15.08,195.555,1.294351084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,3346,21b,09.11.2020,07:34,test pen,0.72,post,negative,NA,NA,no,60,15.08,15.08,155.715,6.110957398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,3346,22b,12.11.2020,08:43,test pen,11.25,pre,positive,NA,NA,no,60,15.08,80.82,56.158,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,3346,22b,12.11.2020,09:09,test pen,11.25,post,positive,NA,NA,no,60,15.08,80.82,117.752,1.634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,3395,23b,09.11.2020,07:24,test pen,0.72,pre,negative,NA,NA,no,59,25.18,25.18,81.669,1.007812856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,3395,23b,09.11.2020,07:48,test pen,0.72,post,negative,NA,NA,no,59,25.18,25.18,90.829,1.078589327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,3395,24b,12.11.2020,08:40,test pen,11.25,pre,positive,NA,NA,no,59,25.18,80.82,81.836,0.413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,3395,24b,12.11.2020,09:10,test pen,11.25,post,positive,NA,NA,no,59,25.18,80.82,47.133,0.456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,4084,35b,09.11.2020,07:37,test pen,0.72,pre,negative,NA,NA,no,59,21.88,21.88,100.588,0.599682629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,4084,35b,09.11.2020,08:00,test pen,0.72,post,negative,NA,NA,no,59,21.88,21.88,123.871,1.407523047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,4084,36b,12.11.2020,08:42,test pen,11.25,pre,positive,NA,NA,no,59,21.88,80.82,74.527,0.235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_413,4084,36b,12.11.2020,09:09,test pen,11.25,post,positive,NA,NA,no,59,21.88,80.82,69.502,1.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,3111,15b,09.11.2020,10:50,test pen,0.72,pre,negative,NA,NA,no,59,21.73,21.73,171.089,1.104683572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,3111,15b,09.11.2020,11:14,test pen,0.72,post,negative,NA,NA,no,59,21.73,21.73,114.29,1.081703901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,3111,16b,12.11.2020,09:36,test pen,11.25,pre,positive,NA,NA,no,59,21.73,84.39,59.16,0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,3111,16b,12.11.2020,10:04,test pen,11.25,post,positive,NA,NA,no,59,21.73,84.39,68.604,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,3612,25b,09.11.2020,12:01,test pen,0.72,pre,negative,NA,NA,no,58,24.69,24.69,177.628,0.929131195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,3612,25b,09.11.2020,12:23,test pen,0.72,post,negative,NA,NA,no,58,24.69,24.69,78.796,1.970763797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,3612,26b,12.11.2020,09:35,test pen,11.25,pre,positive,NA,NA,no,58,24.69,84.39,71.525,0.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,3612,26b,12.11.2020,10:00,test pen,11.25,post,positive,NA,NA,no,58,24.69,84.39,72.956,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,4379,37b,09.11.2020,12:09,test pen,0.72,pre,negative,NA,NA,no,59,19.89,19.89,78.446,2.187622868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,4379,37b,09.11.2020,12:34,test pen,0.72,post,negative,NA,NA,no,59,19.89,19.89,118.419,2.491091602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,4379,38b,12.11.2020,09:35,test pen,11.25,pre,positive,NA,NA,no,59,19.89,84.39,65.197,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,4379,38b,12.11.2020,10:02,test pen,11.25,post,positive,NA,NA,no,59,19.89,84.39,85.805,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,4645,39b,09.11.2020,12:24,test pen,0.72,pre,negative,NA,NA,no,58,18.08,18.08,100.732,1.150818848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,4645,39b,09.11.2020,12:48,test pen,0.72,post,negative,NA,NA,no,58,18.08,18.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,4645,40b,12.11.2020,09:38,test pen,11.25,pre,positive,NA,NA,no,58,18.08,84.39,77.248,0.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_414,4645,40b,12.11.2020,10:01,test pen,11.25,post,positive,NA,NA,no,58,18.08,84.39,92.807,0.834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,696,43,10.11.2020,09:54,test pen,0.72,pre,negative,NA,NA,no,61,17.39,17.39,34.409,1.240558701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,696,43,10.11.2020,10:18,test pen,0.72,post,negative,NA,NA,no,61,17.39,17.39,95.912,6.347229785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,696,44,12.11.2020,10:46,test pen,11.25,pre,positive,NA,NA,no,61,17.39,78.85,76.181,0.383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,696,44,12.11.2020,11:13,test pen,11.25,post,positive,NA,NA,no,61,17.39,78.85,133.061,1.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,1794,75,10.11.2020,10:09,test pen,0.72,pre,negative,NA,NA,no,60,23.29,23.29,75.952,1.765516596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,1794,75,10.11.2020,10:42,test pen,0.72,post,negative,NA,NA,no,60,23.29,23.29,61.727,0.888656996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,1794,76,12.11.2020,10:44,test pen,11.25,pre,positive,NA,NA,no,60,23.29,78.85,173.077,0.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,1794,76,12.11.2020,11:16,test pen,11.25,post,positive,NA,NA,no,60,23.29,78.85,43.081,0.146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,2982,13b,10.11.2020,10:23,test pen,0.72,pre,negative,NA,NA,no,60,19.88,19.88,64.32,0.527496481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,2982,13b,10.11.2020,10:46,test pen,0.72,post,negative,NA,NA,no,60,19.88,19.88,82.677,1.431188897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,2982,14b,12.11.2020,10:44,test pen,11.25,pre,positive,NA,NA,no,60,19.88,78.85,83.239,0.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,2982,14b,12.11.2020,11:11,test pen,11.25,post,positive,NA,NA,no,60,19.88,78.85,166.012,0.959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,3987,31b,10.11.2020,10:35,test pen,0.72,pre,negative,NA,NA,no,59,18.29,18.29,57.905,0.962545048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,3987,31b,10.11.2020,10:58,test pen,0.72,post,negative,NA,NA,no,59,18.29,18.29,77.276,7.150514464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,3987,32b,12.11.2020,10:46,test pen,11.25,pre,positive,NA,NA,no,59,18.29,78.85,72.786,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_415,3987,32b,12.11.2020,11:14,test pen,11.25,post,positive,NA,NA,no,59,18.29,78.85,42.475,0.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,3114,17b,10.11.2020,14:44,test pen,0.72,pre,negative,NA,NA,no,59,20.34,20.34,122.392,1.18115946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,3114,17b,10.11.2020,15:10,test pen,0.72,post,negative,NA,NA,no,59,20.34,20.34,105.628,3.594411166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,3114,18b,12.11.2020,11:38,test pen,11.25,pre,positive,NA,NA,no,59,20.34,87.88,153.201,0.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,3114,18b,12.11.2020,12:02,test pen,11.25,post,positive,NA,NA,no,59,20.34,87.88,137.569,2.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,3822,27b,10.11.2020,15:00,test pen,0.72,pre,negative,NA,NA,no,60,28.27,28.27,88.248,0.886331103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,3822,27b,10.11.2020,15:25,test pen,0.72,post,negative,NA,NA,no,60,28.27,28.27,149.121,2.795429822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,3822,28b,12.11.2020,11:35,test pen,11.25,pre,positive,NA,NA,no,60,28.27,87.88,100.196,0.535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,3822,28b,12.11.2020,12:00,test pen,11.25,post,positive,NA,NA,no,60,28.27,87.88,64.929,0.809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,4648,41b,10.11.2020,15:14,test pen,0.72,pre,negative,NA,NA,no,60,20.08,20.08,141.048,1.133486353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,4648,41b,10.11.2020,15:37,test pen,0.72,post,negative,NA,NA,no,60,20.08,20.08,113.959,5.518006587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,4648,42b,12.11.2020,11:35,test pen,11.25,pre,positive,NA,NA,no,60,20.08,87.88,130.132,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,4648,42b,12.11.2020,12:02,test pen,11.25,post,positive,NA,NA,no,60,20.08,87.88,39.712,1.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,4970,47b,10.11.2020,15:28,test pen,0.72,pre,negative,NA,NA,no,59,19.19,19.19,76.653,1.148416898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,4970,47b,10.11.2020,15:50,test pen,0.72,post,negative,NA,NA,no,59,19.19,19.19,131.918,7.392974266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,4970,48b,12.11.2020,11:38,test pen,11.25,pre,positive,NA,NA,no,59,19.19,87.88,132.099,0.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_416,4970,48b,12.11.2020,12:05,test pen,11.25,post,positive,NA,NA,no,59,19.19,87.88,196.119,1.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,949,53,14.12.2020,06:56,test pen,0.72,pre,negative,NA,NA,no,43,12.81,12.81,210.048,3.692218443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,949,53,14.12.2020,07:20,test pen,0.72,post,negative,NA,NA,no,43,12.81,12.81,174.057,2.995138306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,949,54,17.12.2020,08:42,test pen,11.25,pre,positive,NA,NA,no,43,12.81,45.96,159.348,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,949,54,17.12.2020,09:08,test pen,11.25,post,positive,NA,NA,no,43,12.81,45.96,127.333,1.471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,1390,61,14.12.2020,07:10,test pen,0.72,pre,negative,NA,NA,no,44,12.58,12.58,252.475,1.524420839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,1390,61,14.12.2020,07:34,test pen,0.72,post,negative,NA,NA,no,44,12.58,12.58,207.113,1.086012789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,1390,62,17.12.2020,08:40,test pen,11.25,pre,positive,NA,NA,no,44,12.58,45.96,281.526,1.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,1390,62,17.12.2020,09:08,test pen,11.25,post,positive,NA,NA,no,44,12.58,45.96,81.315,0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,1666,69,14.12.2020,07:25,test pen,0.72,pre,negative,NA,NA,no,44,11.19,11.19,112.792,1.320920046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,1666,69,14.12.2020,07:48,test pen,0.72,post,negative,NA,NA,no,44,11.19,11.19,135.896,8.128097775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,1666,70,17.12.2020,08:41,test pen,11.25,pre,positive,NA,NA,no,44,11.19,45.96,107.446,0.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,1666,70,17.12.2020,09:11,test pen,11.25,post,positive,NA,NA,no,44,11.19,45.96,169.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,4795,43b,14.12.2020,07:39,test pen,0.72,pre,negative,NA,NA,no,45,9.38,9.38,167.236,1.449919381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,4795,43b,14.12.2020,08:02,test pen,0.72,post,negative,NA,NA,no,45,9.38,9.38,101.828,1.557527332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,4795,44b,17.12.2020,08:40,test pen,11.25,pre,positive,NA,NA,no,45,9.38,45.96,206.665,1.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_613,4795,44b,17.12.2020,09:08,test pen,11.25,post,positive,NA,NA,no,45,9.38,45.96,160.523,1.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,224,1,14.12.2020,10:37,test pen,0.72,pre,negative,NA,NA,no,44,11.62,11.62,NA,2.340621028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,224,1,14.12.2020,11:00,test pen,0.72,post,negative,NA,NA,no,44,11.62,11.62,NA,3.511499516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,224,2,17.12.2020,09:33,test pen,11.25,pre,positive,NA,NA,no,44,11.62,41.6,NA,1.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,224,2,17.12.2020,10:00,test pen,11.25,post,positive,NA,NA,no,44,11.62,41.6,NA,1.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,1347,57,14.12.2020,11:56,test pen,0.72,pre,negative,NA,NA,no,44,12.51,12.51,61.542,1.952913579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,1347,57,14.12.2020,12:20,test pen,0.72,post,negative,NA,NA,no,44,12.51,12.51,135.649,1.647293604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,1347,58,17.12.2020,09:35,test pen,11.25,pre,positive,NA,NA,no,44,12.51,41.6,136.037,1.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,1347,58,17.12.2020,10:03,test pen,11.25,post,positive,NA,NA,no,44,12.51,41.6,80.44,0.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,2140,1b,14.12.2020,12:11,test pen,0.72,pre,negative,NA,NA,no,45,7.09,7.09,100.48,2.262193218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,2140,1b,14.12.2020,12:34,test pen,0.72,post,negative,NA,NA,no,45,7.09,7.09,91.205,2.843576963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,2140,2b,17.12.2020,09:34,test pen,11.25,pre,positive,NA,NA,no,45,7.09,41.6,138.216,1.524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,2140,2b,17.12.2020,10:00,test pen,11.25,post,positive,NA,NA,no,45,7.09,41.6,80.983,0.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,4914,45b,14.12.2020,12:25,test pen,0.72,pre,negative,NA,NA,no,43,10.38,10.38,79.486,2.485997668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,4914,45b,14.12.2020,12:48,test pen,0.72,post,negative,NA,NA,no,43,10.38,10.38,194.17,3.904315063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,4914,46b,17.12.2020,09:36,test pen,11.25,pre,positive,NA,NA,no,43,10.38,41.6,142.972,1.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_614,4914,46b,17.12.2020,10:00,test pen,11.25,post,positive,NA,NA,no,43,10.38,41.6,80.772,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,1535,65,15.12.2020,09:54,test pen,0.72,pre,negative,NA,NA,no,45,10.48,10.48,184.038,2.628820683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,1535,65,15.12.2020,10:18,test pen,0.72,post,negative,NA,NA,no,45,10.48,10.48,157.732,1.279643515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,1535,66,17.12.2020,10:46,test pen,11.25,pre,positive,NA,NA,no,45,10.48,49.3,112.107,1.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,1535,66,17.12.2020,11:13,test pen,11.25,post,positive,NA,NA,no,45,10.48,49.3,122.385,0.857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,2613,7b,15.12.2020,10:08,test pen,0.72,pre,negative,NA,NA,no,44,13.48,13.48,82.715,2.247009276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,2613,7b,15.12.2020,10:32,test pen,0.72,post,negative,NA,NA,no,44,13.48,13.48,114.822,2.8186684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,2613,8b,17.12.2020,10:44,test pen,11.25,pre,positive,NA,NA,no,44,13.48,49.3,82.686,1.564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,2613,8b,17.12.2020,11:10,test pen,11.25,post,positive,NA,NA,no,44,13.48,49.3,94.898,1.197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,3168,19b,15.12.2020,10:22,test pen,0.72,pre,negative,NA,NA,no,47,13.15,13.15,134.729,1.33499091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,3168,19b,15.12.2020,10:46,test pen,0.72,post,negative,NA,NA,no,47,13.15,13.15,153.015,3.282967801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,3168,20b,17.12.2020,10:47,test pen,11.25,pre,positive,NA,NA,no,47,13.15,49.3,208.271,1.16614511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,3168,20b,17.12.2020,11:10,test pen,11.25,post,positive,NA,NA,no,47,13.15,49.3,145.995,2.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,366706,55b,15.12.2020,10:36,test pen,0.72,pre,negative,NA,NA,no,46,12.19,12.19,158.739,2.041743001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,366706,55b,15.12.2020,11:00,test pen,0.72,post,negative,NA,NA,no,46,12.19,12.19,97.81,5.2704315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,366706,56b,17.12.2020,10:48,test pen,11.25,pre,positive,NA,NA,no,46,12.19,49.3,191.142,1.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_615,366706,56b,17.12.2020,11:11,test pen,11.25,post,positive,NA,NA,no,46,12.19,49.3,157.991,1.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,2652,9b,15.12.2020,14:44,test pen,0.72,pre,negative,NA,NA,no,45,11.28,11.28,114.243,1.718489747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,2652,9b,15.12.2020,15:09,test pen,0.72,post,negative,NA,NA,no,45,11.28,11.28,143.792,2.522061863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,2652,10b,17.12.2020,11:34,test pen,11.25,pre,positive,NA,NA,no,45,11.28,44.86,174.257,3.569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,2652,10b,17.12.2020,12:00,test pen,11.25,post,positive,NA,NA,no,45,11.28,44.86,304.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,2831,11b,15.12.2020,15:12,test pen,0.72,pre,negative,NA,NA,no,47,18.48,18.48,80.765,0.806866927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,2831,11b,15.12.2020,15:37,test pen,0.72,post,negative,NA,NA,no,47,18.48,18.48,146.758,1.265897603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,2831,12b,17.12.2020,11:33,test pen,11.25,pre,positive,NA,NA,no,47,18.48,44.86,92.83,1.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,2831,12b,17.12.2020,12:00,test pen,11.25,post,positive,NA,NA,no,47,18.48,44.86,106.962,2.364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,274306,53b,15.12.2020,14:59,test pen,0.72,pre,negative,NA,NA,no,46,15.1,15.1,152.138,2.487307487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,274306,53b,15.12.2020,15:23,test pen,0.72,post,negative,NA,NA,no,46,15.1,15.1,153.436,6.940858526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,274306,54b,17.12.2020,11:35,test pen,11.25,pre,positive,NA,NA,no,46,15.1,44.86,205.864,1.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WUR,testpen_616,274306,54b,17.12.2020,12:00,test pen,11.25,post,positive,NA,NA,no,46,15.1,44.86,82.543,3.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
